id,user_posted,name,description,date_posted,photos,url,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,external_image_urls,videos,quoted_post
1868188415084425346,ufc,UFC,"This shouldn't come as a surprise!

@CubSwanson &amp; @BillyQMMA are taking home tonight's FOTN! 💰

[ #UFCTampa | B2YB @ToyoTires ]",2024-12-15 06:56:42+00:00,"[""https://pbs.twimg.com/media/Ge0jRytXsAA4t3D.jpg""]",https://x.com/ufc/status/1868188415084425346,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""30506859"",""profile_name"":""Cub Swanson"",""url"":""https://x.com/CubSwanson""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""546140410"",""profile_name"":""Billy Quarantillo"",""url"":""https://x.com/BillyQMMA""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""16630696"",""profile_name"":""Toyo Tires"",""url"":""https://x.com/ToyoTires""}]",42,81,1341,156329,,"[""UFCTampa""]",12876593,#UFCTampa | Covington vs Buckley | December 14 | 10pmET | LIVE on @ESPNPlus,141401,https://pbs.twimg.com/profile_images/1835773190385328128/4fVrF1UI_normal.jpg,717,false,11,16,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868189274388230551,ufc,UFC,"Well deserved bonuses!

@Menace155 &amp; @TheHanyakDJ earned themselves POTN! 💰

[ #UFCTampa | B2YB @CPIStemCells ]",2024-12-15 07:00:06+00:00,"[""https://pbs.twimg.com/media/Ge0jqfKWkAAXjQZ.jpg"",""https://pbs.twimg.com/media/Ge0jqfKXIAAd_O9.jpg""]",https://x.com/ufc/status/1868189274388230551,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""177019934"",""profile_name"":""Michael Johnson"",""url"":""https://x.com/Menace155""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""222632459"",""profile_name"":""Dustin Jacoby 🇺🇸"",""url"":""https://x.com/thehanyakdj""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1545246959811891205"",""profile_name"":""Cellular Performance Institute"",""url"":""https://x.com/CPIStemCells""}]",69,85,1136,166359,,"[""UFCTampa""]",12876592,#UFCTampa | Covington vs Buckley | December 14 | 10pmET | LIVE on @ESPNPlus,141401,https://pbs.twimg.com/profile_images/1835773190385328128/4fVrF1UI_normal.jpg,717,false,11,21,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868189305014813099,The███nom███,The███ono███t,Europe knows its armies need more cash. But clever tricks will be needed to fund defence expenditure without crossing the various red lines of different countries,2024-12-15 07:00:14+00:00,"[""https://pbs.twimg.com/media/Ge0kRcRWwAA1-_U.jpg""]",https://x.com/TheEconomist/status/1868189305014813099,,13,17,59,49641,https://econ.st/3BtZ2Yy,,27123001,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,3,9,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868189788861571429,ufc,UFC,"And that's a WRAP for 2024 🎉

#UFCTampa",2024-12-15 07:02:09+00:00,,https://x.com/ufc/status/1868189788861571429,,63,51,726,145764,,"[""UFCTampa""]",12876593,#UFCTampa | Covington vs Buckley | December 14 | 10pmET | LIVE on @ESPNPlus,141401,https://pbs.twimg.com/profile_images/1835773190385328128/4fVrF1UI_normal.jpg,717,false,3,30,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":86200,""video_url"":""https://video.twimg.com/ext_tw_video/1868189659357966336/pu/vid/avc1/608x1080/005uCf6WcWeCkFEM.mp4?tag=12""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868193296457084977,bus███ss,Blo███erg███,"Sanjay Malhotra has a new mandate in a new city, while facing an old challenge. As the new RBI governor swaps his Delhi-ness for Mumbai swag, here’s how he could do it while having fun, writes @menakadoshi in this week's India Edition (Free read)",2024-12-15 07:16:05+00:00,,https://x.com/business/status/1868193296457084977,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""111416258"",""profile_name"":""menaka doshi"",""url"":""https://x.com/menakadoshi""}]",0,4,11,24837,https://trib.al/ax09TYR,,9564155,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,false,1,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867090979833909248/bIIo_ZsR?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868199559077458076,rsc███erl███t,RSC███der███ht,"Le dimanche, c'est le foot. 🟣⚪️ #STVAND",2024-12-15 07:40:59+00:00,"[""https://pbs.twimg.com/media/Ge0s9DrXcAAu9mz.jpg""]",https://x.com/rscanderlecht/status/1868199559077458076,,2,6,122,8026,,"[""STVAND""]",220409,"Noblesse Oblige ♔

@rscaneerpede | @rscawomen | @rscafutsal | @rscaesports",43155,https://pbs.twimg.com/profile_images/1687466854531338240/-rar7Bjv_normal.jpg,199,false,2,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868203529392845272,The███nom███,The███ono███t,"Saturn has always had something of a double character. As the planet’s rings vanish during 2025, so too does the constancy Galileo thought he observed in the most striking member of the Sun’s orbiting family",2024-12-15 07:56:45+00:00,,https://x.com/TheEconomist/status/1868203529392845272,,16,17,57,44637,https://econ.st/3OLeB11,,27123001,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,2,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1868474882675367936/f2lAiXXR?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868204346145731018,FIF███C,FIF███ome███ Wo█████████,"Come for the goal, stay for the celebrations. 🎉

@NZ_Football | #FIFAWWC",2024-12-15 08:00:00+00:00,,https://x.com/FIFAWWC/status/1868204346145731018,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""79814713"",""profile_name"":""New Zealand Football 🇳🇿"",""url"":""https://x.com/NZ_Football""}]",2,10,104,9981,,"[""FIFAWWC""]",1076244,The home of women's football. 🏆,55798,https://pbs.twimg.com/profile_images/1855592584346804224/qCBZBNpu_normal.jpg,1771,false,1,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":32400,""video_url"":""https://video.twimg.com/ext_tw_video/1867575937518202880/pu/vid/avc1/720x720/KSIIm-0HN6k-Hqo6.mp4?tag=12""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868204353154412586,acm███n,AC ███an,"From Lanarkshire to Milano, happy birthday Lo Squalo 🦈

#SempreMilan",2024-12-15 08:00:02+00:00,"[""https://pbs.twimg.com/media/Gexj0apWIAAnpci.jpg""]",https://x.com/acmilan/status/1868204353154412586,,12,69,710,34902,,"[""SempreMilan""]",8539601,"❤🖤 125 years together, worth every minute ❤🖤 

#SempreMilan since 1899! 🔙 

Arabic: @acmilanar | Portuguese: @acmilanbr | #MilanYouth: @acmilanyouth",75535,https://pbs.twimg.com/profile_images/1848748720050868225/FQY9F6Hn_normal.jpg,117,false,4,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868204598626062765,Sco███ndN███,Sco███nd ███ion█████████,"🎂 Happy Birthday to @amygallacherr 🏴󠁧󠁢󠁳󠁣󠁴󠁿

#SWNT",2024-12-15 08:01:00+00:00,"[""https://pbs.twimg.com/media/GemR0-nWgAA7az1.jpg""]",https://x.com/ScotlandNT/status/1868204598626062765,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""479670250"",""profile_name"":""Amy Gallacher"",""url"":""https://x.com/amygallacherr""}]",4,10,128,15182,,"[""SWNT""]",277178,The official Twitter account of the Scotland National Teams 🏴󠁧󠁢󠁳󠁣󠁴󠁿,20340,https://pbs.twimg.com/profile_images/1701911666747662336/O2E8IiBY_normal.jpg,346,false,1,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868204947692458112,bus███ss,Blo███erg███,"Five of the so-called “Bali Nine” prisoners were returned to Australia, more than 19 years after their arrests in a drug smuggling case that periodically damaged ties with Indonesia",2024-12-15 08:02:23+00:00,,https://x.com/business/status/1868204947692458112,,3,5,15,31312,https://trib.al/pJJYwyu,,9564155,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,false,3,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1868204949655408640/Z_-U0BLs?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868204959591731461,nyp███,New███rk ███t,Dear Abby: My husband says I’m selfish for getting pregnant even though we planned this together,2024-12-15 08:02:26+00:00,"[""https://pbs.twimg.com/media/Ge0ygqOXAAATwlJ.jpg""]",https://x.com/nypost/status/1868204959591731461,,28,4,28,22700,https://trib.al/VfeiBvQ,,3314172,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,false,3,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868206771296169996,bus███ss,Blo███erg███,"The ECB should lower interest rates further but probably won’t need to take them to levels that would stimulate economic expansion, according to Governing Council member Martins Kazaks",2024-12-15 08:09:38+00:00,,https://x.com/business/status/1868206771296169996,,7,9,24,28855,https://trib.al/5jffX14,,9564155,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1868206775515693056/YawBI5hz?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868207314865410145,The███nom███,The███ono███t,A turn away from youthful idealism towards tough-on-crime candidates seems likely in Chile’s upcoming general election. It is not the only country where stronger security policies are gaining growing support,2024-12-15 08:11:48+00:00,,https://x.com/TheEconomist/status/1868207314865410145,,4,4,17,44946,https://econ.st/3Bjv7lU,,27123001,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1866497418461589504/NiGyvuDC?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868209147730124877,The███nom███,The███ono███t,"Does an elusive handshake await Donald Trump and Ayatollah Ali Khamenei in 2025? 

The question may depend on whether Iran’s supreme leader can stomach such a photo-op",2024-12-15 08:19:05+00:00,,https://x.com/TheEconomist/status/1868209147730124877,,16,8,16,46183,https://econ.st/3Zw2oDv,,27123001,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,2,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1866491678732738560/5bqvuArg?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868210843445604691,Pro███sWo███CSA███,Pro███s W███n,"Smile everyone!😁

A ""Historic Moment"" in Women's Test Match Cricket for South Africa🇿🇦🏏

#AlwaysRising #WozaNawe
#BePartOfIt #SAvENG",2024-12-15 08:25:49+00:00,"[""https://pbs.twimg.com/media/Ge03W2uXAAA0BOm.jpg""]",https://x.com/ProteasWomenCSA/status/1868210843445604691,,1,46,276,4420,,"[""AlwaysRising"",""WozaNawe"",""BePartOfIt"",""SAvENG""]",12061,"Welcome to the official handle of girls and women's cricket in South Africa.

#AlwaysRising 
#WozaNawe",2422,https://pbs.twimg.com/profile_images/1866034724629577728/Ze5gN3PC_normal.jpg,81,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868211895884198139,Eve███n,Eve███n,"The kit staff might not be happy 😅 but the lads had some early Christmas gifts for the travelling Blues after your magnificent support yesterday 💙

#ARSEVE",2024-12-15 08:30:00+00:00,,https://x.com/Everton/status/1868211895884198139,,34,73,2844,636324,,"[""ARSEVE""]",3035293,1878 NSNO @EvertonWomen ⚽️ | @EFC_fanservices 💬 | @EvertonStadium 🏟 | @EITC 💙 | @EvertonAcademy 🎓 | @EvertonInUSA 🇺🇸 | @EvertonESP 🇪🇸 | @Everton_PT 🇵🇹,109936,https://pbs.twimg.com/profile_images/1856265205484752896/2rVJ3MLq_normal.jpg,244,false,8,32,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":34865,""video_url"":""https://video.twimg.com/amplify_video/1868035414864343040/vid/avc1/1080x1920/IhY6uI56VW5SUI5p.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868212061626634719,BBL,KFC███g B███ Le██████,"☝️ Clarke
☝️ Harper

Jhye Richardson has 2 wickets for 1 run! #BBL14",2024-12-15 08:30:39+00:00,"[""https://pbs.twimg.com/media/Ge04pnbbgAABdkX.jpg""]",https://x.com/BBL/status/1868212061626634719,,4,4,66,9943,,"[""BBL14""]",551401,"🗓️ 15 Dec - 27 Jan
📲 Download the Big Bash App for #BBL14 
🎟️ Grab your tickets!",40407,https://pbs.twimg.com/profile_images/1670610412042334208/p_7jGcdv_normal.jpg,282,false,3,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868212428200140810,The███nom███,The███ono███t,"Some once hoped that “cricket diplomacy” could thaw India-Pakistan relations, replicating the success of “ping-pong diplomacy” between America and China. Now, that seems unthinkable",2024-12-15 08:32:07+00:00,,https://x.com/TheEconomist/status/1868212428200140810,,10,9,28,44524,https://econ.st/3BtMHDW,,27123001,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,1,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867197848694951936/vqtLtEvZ?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868213405749809562,Man███,Man███ste███nit███,"IT’S DERBY DAY 🔵⚔️🔴

#MUFC || #MCIMUN",2024-12-15 08:36:00+00:00,,https://x.com/ManUtd/status/1868213405749809562,,460,1905,13652,1669790,https://store.manutd.com/en-gb/c/kit/authentic?t=y&utm_source=twitter&utm_medium=post&utm_campaign=ecom&utm_content=mancitymd,"[""MUFC"",""MCIMUN""]",38439072,’Tis the season to gift United! 🎁🎄,92455,https://pbs.twimg.com/profile_images/1856418426496880640/iIvJaO5T_normal.png,145,false,397,67,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868214407425376717,CNN███sil███,CNN███asi███,Entenda a prisão de Braga Netto em 10 pontos,2024-12-15 08:39:59+00:00,,https://x.com/CNNBrasil/status/1868214407425376717,,94,5,69,14061,https://cnnbr.app/short/c2807067777/,,2819409,"Pense bem, pense CNN.
Acompanhe também pelo canal 577, app ou site. 
⚽ @esportescnn
⚡️ @cnnpop
💰 @cnneconomia
💵 @nolucrocnn",286269,https://pbs.twimg.com/profile_images/1202609722257485824/NcFn6f7X_normal.jpg,4,false,4,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1868214376764739585/Q4wtxPDM?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868216199751889180,The███nom███,The███ono███t,"Cryptocurrencies are being increasingly institutionalised. 

In turn the asset class will become more ordinary, and more linked to the ups and downs of the regular financial world, which advocates had hoped to replace",2024-12-15 08:47:06+00:00,,https://x.com/TheEconomist/status/1868216199751889180,,12,10,45,47177,https://econ.st/3DeqCK0,,27123001,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,2,8,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867164609297457152/jM4jFDfi?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868217194812723435,bus███ss,Blo███erg███,"President-elect Trump has been handed a playbook for downsizing the National Oceanic and Atmospheric Administration at a time when China is investing heavily in climate research, and could see an opening to being the next global weather superpower.",2024-12-15 08:51:03+00:00,,https://x.com/business/status/1868217194812723435,,13,10,34,25174,https://trib.al/uzuoh4c,,9564155,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,false,1,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1866709859590148096/-Qjf_0NR?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868217962454204731,The███nom███,The███ono███t,"Some economists now worry that inflation, having come down sharply since mid-2022, is stalling at around 3% in America.

Optimists blame these uncomfortable figures on inevitable volatility. But the case for concern is broader",2024-12-15 08:54:06+00:00,,https://x.com/TheEconomist/status/1868217962454204731,,8,7,23,41169,https://econ.st/3DhwLVN,,27123000,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,1,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867214451583176704/0S4QHM-U?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868218335890198660,Cov███Sho███,H I███tto███,"***UPDATE***

Guide To Iran's Navy &amp; IRGC's Drone Carriers, Forward Base Ships, and Covert Intelligence Ships -&gt;",2024-12-15 08:55:35+00:00,"[""https://pbs.twimg.com/media/Ge0-QbxX0AEMTzg.jpg"",""https://pbs.twimg.com/media/Ge0-S2xWIAAwXQU.jpg"",""https://pbs.twimg.com/media/Ge0-VaDXIAABa08.jpg"",""https://pbs.twimg.com/media/Ge0-agdXAAADPwf.jpg""]",https://x.com/CovertShores/status/1868218335890198660,,5,46,216,37468,http://www.hisutton.com/Iran-Navy-IRGC-Forward-Base-Ships.html,"[""OSINT""]",218510,"Independent Defense Analysis, Unconventional Naval Warfare, author, submarines, #OSINT, illustrations. Mostly typos",32811,https://pbs.twimg.com/profile_images/1681257086586585088/BDYhidN1_normal.jpg,603,false,5,49,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868219180287230334,itv███tba███,ITV███otb███,"Liam Cullen is on fire at the moment 🔥

#ITVFootball | @EFL | @SwansOfficial",2024-12-15 08:58:57+00:00,,https://x.com/itvfootball/status/1868219180287230334,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""31083978"",""profile_name"":""EFL"",""url"":""https://x.com/EFL""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""472385266"",""profile_name"":""Swansea City AFC"",""url"":""https://x.com/SwansOfficial""}]",9,2,185,16060,,"[""ITVFootball""]",512376,"The home of football on ITV ⚽️ 🏆

Follow us on Instagram @ITVFootball and on YouTube https://t.co/Ndk6tqVX2Y",138319,https://pbs.twimg.com/profile_images/1615361211133984771/f9-C_hI5_normal.png,1569,false,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":15000,""video_url"":""https://video.twimg.com/amplify_video/1868219150998401024/vid/avc1/1080x1080/3S7vlBrfTLb4VeRt.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868219207449510309,kbe███cho███,K. ███rsc███ V.███,Get your ᴍᴀᴛᴄʜᴡᴏʀɴꜱʜɪʀᴛ via,2024-12-15 08:59:03+00:00,"[""https://pbs.twimg.com/media/Ge0_d6BW8AAwh9u.jpg"",""https://pbs.twimg.com/media/Ge0_d6CXwAAoehp.jpg""]",https://x.com/kbeerschotva/status/1868219207449510309,,5,5,40,12256,https://www.matchwornshirt.com/nl/category/beerschot,"[""WeAre13""]",29878,Official Account of K. Beerschot V.A. | 7x Belgian Champions 🏅 | 3x Cup winners 🏆 | Jupiler Pro League Club | #WeAre13,16686,https://pbs.twimg.com/profile_images/1717553656789114880/qiraDp9S_normal.jpg,81,false,4,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868219447950954914,KAA███t,KAA███nt,"𝙃𝙖𝙥𝙥𝙮 𝙗𝙞𝙧𝙩𝙝𝙙𝙖𝙮, 𝙕𝙡𝙖𝙩𝙖𝙣! 🥳🎉

Enjoy your 41st birthday and thank you for the great memories!  157 games, 31 goals, 28 assists &amp; 🏆 (Cupwinner 2010) 

#COBW #OLEARYSGENT",2024-12-15 09:00:00+00:00,"[""https://pbs.twimg.com/media/Gesn9kXWkAA5cOh.jpg""]",https://x.com/KAAGent/status/1868219447950954914,,3,164,1023,134854,,"[""COBW"",""OLEARYSGENT""]",95473,Official account of KAA Gent | 4x Belgian Cupwinners 1964-1984-2010-2022 | Supercup Winners 2015 | Belgian Champions 2014-2015 | #COBW,46289,https://pbs.twimg.com/profile_images/634664595534147584/kJGzhgD5_normal.jpg,1327,false,36,14,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868219446138999067,Ars███lWF███,Ars███l W███n,"🟣 𝗠𝗔𝗧𝗖𝗛𝘿𝘼𝙔 🔵

🆚 Liverpool
🕜 2:30pm (UK)
🏆 @BarclaysWSL
🏟️ St Helens Stadium",2024-12-15 09:00:00+00:00,"[""https://pbs.twimg.com/media/Ge0fwBDWoAABb1B.jpg""]",https://x.com/ArsenalWFC/status/1868219446138999067,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""273665871"",""profile_name"":""Barclays Women's Super League"",""url"":""https://x.com/BarclaysWSL""}]",51,262,2758,138654,,,756191,The home of Arsenal Women 🏡,32997,https://pbs.twimg.com/profile_images/1867639436789305344/r3fPR8sb_normal.jpg,303,false,27,8,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868219448026378560,Cel███FC,Cel███ Fo███all██████,"🏆 #PremierSportsCup Final Day! 🙌

#CELRAN | #CelticFC🍀",2024-12-15 09:00:00+00:00,"[""https://pbs.twimg.com/media/GemXNODXoAA6yL4.jpg""]",https://x.com/CelticFC/status/1868219448026378560,,72,148,1866,136238,,"[""PremierSportsCup"",""CELRAN"",""CelticFC""]",984256,Glasgow Celtic - 2023/24 Double Winners! 🍀🏆 🟢 @CelticFCWomen ⚪ @CelticFCB 🎌 @CelticFCJPN 📽 @CelticTV 🛒 @CelticFCShop 🎟 @CelticFCTickets,136135,https://pbs.twimg.com/profile_images/1808866900228665344/xZAZuYBY_normal.jpg,438,false,32,6,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868219446935859224,Bre███ord███,Bre███ord███,"Brentford at the Bridge tonight 🐝

#CHEBRE",2024-12-15 09:00:00+00:00,"[""https://pbs.twimg.com/media/GesJ3aaWcAA4pXd.jpg""]",https://x.com/BrentfordFC/status/1868219446935859224,,63,44,771,61439,,"[""CHEBRE""]",376786,Chelsea away ⏳,106893,https://pbs.twimg.com/profile_images/1863925545009852417/pH2T1Sz8_normal.jpg,415,false,99,16,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
